"","Date","EntryTime","ExitTime","Direction","EntryPrice","ExecEntryPrice","ExitPrice","ExecExitPrice","StopPrice","R","Shares","NotionalPosition","MarginUsed","GrossPnL","Commission","NetPnL","ExitReason","CapitalBefore","CapitalAfter","R_Multiple"
"542",19335,2022-12-09 14:35:00,2022-12-09 14:35:00,"Short",282.60501,282.567393571766,283.200012,283.231060689121,283.200012,0.595002000000022,3512,992508.79512,99250.879512,-2330.79891615147,7.024,-2337.82291615147,"SL",208980.535760464,206642.712844312,-1.11876450390953
"543",19338,2022-12-12 14:35:00,2022-12-12 14:45:00,"Short",282.299987,282.280177437514,282.779998,282.808285865884,282.779998,0.48001099999999,4304,1215019.144048,121501.9144048,-2272.97867570639,8.608,-2281.58667570639,"SL",206642.712844312,204361.126168606,-1.10436725068895
"544",19339,2022-12-13 14:35:00,2022-12-13 14:45:00,"Short",294.839996,294.828352880283,296.399993,296.43193703301,296.399993,1.55999700000001,1310,386240.39476,38624.039476,-2100.69524007233,2.62,-2103.31524007233,"SL",204361.126168606,202257.810928534,-1.02922258999662
"545",19340,2022-12-14 14:35:00,2022-12-14 19:00:00,"Long",289.429992,289.444904275894,288.040008,288.032721134011,288.040008,1.38998400000003,1455,421120.63836,42112.063836,-2054.72647143946,2.91,-2057.63647143946,"SL",202257.810928534,200200.174457094,-1.01740965499082
"546",19341,2022-12-15 14:35:00,2022-12-15 20:55:00,"Short",281.23999,281.232164489114,276.920013,276.92764115948,283.010009,1.77001900000005,1131,318082.42869,31808.242869,4868.41588581622,2.262,4866.15388581622,"Timed",200200.174457094,205066.32834291,2.43077804793849
"547",19342,2022-12-16 14:35:00,2022-12-16 14:40:00,"Long",276.559997,276.566996893108,275.73001,275.721520491154,275.73001,0.829987000000017,2470,683103.19259,68310.319259,-2088.32671282649,4.94,-2093.26671282649,"SL",205066.32834291,202973.061630084,-1.0210718986611
"548",19345,2022-12-19 14:35:00,2022-12-19 20:55:00,"Short",272.410003,272.386699151833,269.829986,269.86426550884,273.959991,1.54998799999998,1309,356584.693927,35658.4693927,3301.8656386774,2.618,3299.2476386774,"Timed",202973.061630084,206272.309268761,1.62609881043769
"549",19346,2022-12-20 14:35:00,2022-12-20 14:55:00,"Short",268.450012,268.423945278675,268.98999,269.016545882371,268.98999,0.539977999999962,3820,1025479.04584,102547.904584,-2263.73430611866,7.64,-2271.37430611866,"SL",206272.309268761,204000.934962643,-1.10115709102228
"550",19347,2022-12-21 14:35:00,2022-12-21 14:35:00,"Short",269.85501,269.82777698023,270.899993,270.926102633055,270.899993,1.044983,1952,526756.97952,52675.697952,-2143.93167431573,3.904,-2147.83567431573,"SL",204000.934962643,201853.099288327,-1.05296033794394
"551",19348,2022-12-22 14:35:00,2022-12-22 20:55:00,"Short",268.920013,268.908018398978,266.809997,266.817628048371,270.514892,1.59487899999999,1265,340183.816445,34018.3816445,2644.34379351754,2.53,2641.81379351754,"Timed",201853.099288327,204494.913081844,1.30943497946036
"552",19349,2022-12-23 14:35:00,2022-12-23 15:25:00,"Short",265.260009,265.252537424895,266.720001,266.744848743014,266.720001,1.459992,1400,371364.0126,37136.40126,-2089.23584536691,2.8,-2092.03584536691,"SL",204494.913081844,202402.877236478,-1.02350651107624
"553",19353,2022-12-27 14:35:00,2022-12-27 20:55:00,"Short",265.940002,265.927532734083,263.535003,263.566696312843,266.850006,0.910004000000015,2224,591450.564448,59145.0564448,5250.50020083822,4.448,5246.05220083822,"Timed",202402.877236478,207648.929437316,2.59211654150989
"554",19354,2022-12-28 14:35:00,2022-12-28 15:55:00,"Long",264.98001,264.988216159279,262.220001,262.201338902398,262.220001,2.76000899999997,752,199264.96752,19926.496752,-2095.73169717446,1.504,-2097.23569717446,"SL",207648.929437316,205551.693740141,-1.01045947925567
"555",19355,2022-12-29 14:35:00,2022-12-29 20:55:00,"Long",263.209991,263.231912220721,266.510009,266.484858127869,262.25,0.959991000000002,2141,563532.590731,56353.2590731,6964.55718720238,4.282,6960.27518720238,"Timed",205551.693740141,212511.968927344,3.38643373442803
"556",19356,2022-12-30 14:35:00,2022-12-30 14:45:00,"Long",264.290008,264.304213727699,262.970001,262.950906445053,262.970001,1.32000699999998,1609,425242.622872,42524.2622872,-2177.47141777764,3.218,-2180.68941777764,"SL",212511.968927344,210331.279509566,-1.02674249655204
"557",19360,2023-01-03 14:35:00,2023-01-03 14:35:00,"Short",268.579986,268.566547314241,269.23001,269.281731804242,269.23001,0.650023999999974,3235,868856.25471,86885.625471,-2313.62182515464,6.47,-2320.09182515464,"SL",210331.279509566,208011.187684411,-1.10332001587859
"558",19361,2023-01-04 14:35:00,2023-01-04 14:40:00,"Short",265.350006,265.337173835922,266.820007,266.833167424432,266.820007,1.47000099999997,1415,375470.25849,37547.025849,-2116.83092774113,2.83,-2119.66092774113,"SL",208011.187684411,205891.52675667,-1.01904256426334
"559",19362,2023-01-05 14:35:00,2023-01-05 15:05:00,"Short",262.869995,262.841323571715,264.089996,264.122111962435,264.089996,1.22000099999997,1687,443461.681565,44346.1681565,-2160.69001514498,3.374,-2164.06401514498,"SL",205891.52675667,203727.462741525,-1.0514650321764
"560",19363,2023-01-06 14:35:00,2023-01-06 14:35:00,"Long",264.149993,264.1737516916,262.410003,262.392772552261,262.410003,1.73998999999998,1170,309055.49181,30905.549181,-2083.74559302666,2.34,-2086.08559302666,"SL",203727.462741525,201641.377148499,-1.02470654391062
"561",19366,2023-01-09 14:35:00,2023-01-09 14:35:00,"Long",271.299987,271.307091713319,270.829986,270.809859237844,270.829986,0.470000999999968,4290,1163876.94423,116387.694423,-2133.12731978904,8.58,-2141.70731978904,"SL",201641.377148499,199499.66982871,-1.06219449634221
"562",19367,2023-01-10 14:35:00,2023-01-10 15:40:00,"Long",271.880004,271.899115273241,269.380004,269.366291284989,269.380004,2.5,797,216688.363188,21668.8363188,-2018.66071863676,1.594,-2020.25471863676,"SL",199499.66982871,197479.415110073,-1.01392959530076
"563",19368,2023-01-11 14:35:00,2023-01-11 14:35:00,"Short",273.700012,273.678315708533,274.48999,274.504034814015,274.48999,0.789977999999962,2499,683976.329988,68397.6329988,-2063.47204460007,4.998,-2068.47004460007,"SL",197479.415110073,195410.945065473,-1.04777488168311
"564",19369,2023-01-12 14:35:00,2023-01-12 17:15:00,"Short",276.859985,276.851880082682,278.760009,278.771092493312,278.760009,1.90002400000003,1028,284612.06458,28461.206458,-1972.95035812711,2.056,-1975.00635812711,"SL",195410.945065473,193435.938707346,-1.01115165420513
"565",19370,2023-01-13 14:35:00,2023-01-13 14:40:00,"Long",277.190002,277.201228179694,276.369995,276.339743405893,276.369995,0.820006999999976,2358,653614.024716,65361.4024716,-2031.38109662439,4.716,-2036.09709662439,"SL",193435.938707346,191399.841610721,-1.05302122274775
"566",19374,2023-01-17 14:35:00,2023-01-17 14:50:00,"Short",280.589996,280.58285343864,281.269989,281.284868300613,281.269989,0.679993000000024,2814,789580.248744,78958.0248744,-1975.46982159186,5.628,-1981.09782159186,"SL",191399.841610721,189418.743789129,-1.03532663126373
"567",19375,2023-01-18 14:35:00,2023-01-18 14:35:00,"Long",283.369995,283.390560880501,282.779998,282.76401866239,282.779998,0.589997000000039,3210,909617.68395,90961.768395,-2011.20052013799,6.42,-2017.62052013799,"SL",189418.743789129,187401.123268991,-1.06533121034765
"568",19376,2023-01-19 14:35:00,2023-01-19 14:40:00,"Long",276.839996,276.860367039137,276.000396,275.973986228343,276.000396,0.839599999999962,2232,617906.871072,61790.6871072,-1978.40196969204,4.464,-1982.86596969204,"SL",187401.123268991,185418.257299299,-1.05810006049781
"569",19377,2023-01-20 14:35:00,2023-01-20 14:40:00,"Short",276,275.976731478421,276.790008,276.800190375852,276.790008,0.790008,2347,647772,64777.2,-1932.65803226965,4.694,-1937.35203226965,"SL",185418.257299299,183480.90526703,-1.04487409928838
"570",19380,2023-01-23 14:35:00,2023-01-23 14:35:00,"Short",283.23001,283.212567349382,283.769989,283.790996151988,283.769989,0.539979000000017,3397,962132.34397,96213.234397,-1964.9226424519,6.794,-1971.7166424519,"SL",183480.90526703,181509.188624578,-1.07490995502748
"571",19381,2023-01-24 14:35:00,2023-01-24 15:05:00,"Long",287.609985,287.629367680682,286.839996,286.815528010616,286.839996,0.76998900000001,2357,677896.734645,67789.6734645,-1918.22010234567,4.714,-1922.93410234567,"SL",181509.188624578,179586.254522232,-1.05954717543502
"572",19382,2023-01-25 14:35:00,2023-01-25 14:35:00,"Short",283.160003,283.143977311194,283.446411,283.45950014573,283.446411,0.286407999999994,6270,1775413.21881,177541.321881,-1978.3281725383,12.54,-1990.8681725383,"SL",179586.254522232,177595.386349694,-1.10863814745265
"573",19383,2023-01-26 14:35:00,2023-01-26 14:40:00,"Long",291.679992,291.690689263729,291.220001,291.210865185754,291.220001,0.459991000000002,3860,1125884.76912,112588.476912,-1852.12094098184,7.72,-1859.84094098184,"SL",177595.386349694,175735.545408712,-1.04746414163444
"574",19384,2023-01-27 14:35:00,2023-01-27 20:55:00,"Long",292.850006,292.874020397869,296.190002,296.166646465019,291.880004,0.970002000000022,1811,530351.360866,53035.1360866,5962.94580760715,3.622,5959.32380760715,"Timed",175735.545408712,181694.869216319,3.39239101274956
"575",19387,2023-01-30 14:35:00,2023-01-30 14:45:00,"Short",292.639892,292.617316893506,293.559997,293.607326201608,293.559997,0.920105000000035,1974,577671.146808,57767.1146808,-1954.2783741919,3.948,-1958.2263741919,"SL",181694.869216319,179736.642842127,-1.07814793757368
"576",19388,2023-01-31 14:35:00,2023-01-31 20:55:00,"Long",291.549987,291.567864288496,294.670013,294.659383785487,290.200012,1.34997499999997,1331,388053.032697,38805.3032697,4114.812450496,2.662,4112.150450496,"Timed",179736.642842127,183848.793292623,2.28857534175951
"577",19389,2023-02-01 14:35:00,2023-02-01 14:55:00,"Short",293.630004,293.617804998631,294.701202,294.732764288051,294.701202,1.07119800000004,1716,503869.086864,50386.9086864,-1913.27014064467,3.432,-1916.70214064467,"SL",183848.793292623,181932.091151979,-1.04271973007785
"578",19390,2023-02-02 14:35:00,2023-02-02 14:35:00,"Long",308.290008,308.305228621121,307.429992,307.4183748795,307.429992,0.860015999999973,2115,652033.36692,65203.336692,-1875.69566352877,4.23,-1879.92566352877,"SL",181932.091151979,180052.16548845,-1.03353163385471
"579",19391,2023-02-03 14:35:00,2023-02-03 20:55:00,"Long",306.179992,306.188082524413,306.179992,306.168969014973,304.540008,1.63998400000003,1097,335879.451224,33587.9451224,-20.9675198552322,2.194,-23.1615198552322,"Timed",180052.16548845,180029.003968595,-0.0128742167238165
"580",19394,2023-02-06 14:35:00,2023-02-06 15:20:00,"Long",304.679992,304.698322769167,303.329986,303.315988532779,303.329986,1.35000600000001,1333,406138.429336,40613.8429336,-1842.65153710593,2.666,-1845.31753710593,"SL",180029.003968595,178183.686431489,-1.0254282102365
"581",19395,2023-02-07 14:35:00,2023-02-07 14:35:00,"Long",303.48999,303.501064687388,303.23999,303.219226142128,303.23999,0.25,5871,1781789.73129,178178.973129,-1654.67409922097,11.742,-1666.41609922097,"SL",178183.686431489,176517.270332268,-1.13535418103966
"582",19396,2023-02-08 14:35:00,2023-02-08 14:35:00,"Short",308.459991,308.444137071272,309.019989,309.039416923427,309.019989,0.559998000000007,3152,972265.891632,97226.5891632,-1876.32209398983,6.304,-1882.62609398983,"SL",176517.270332268,174634.644238278,-1.06657497375728
"583",19397,2023-02-09 14:35:00,2023-02-09 20:55:00,"Short",308.140014,308.126645646245,301.619995,301.636876376198,308.98999,0.84997599999997,2054,632919.588756,63291.9588756,13329.9860806769,4.108,13325.8780806769,"Timed",174634.644238278,187960.522318955,7.63288524622745
"584",19398,2023-02-10 14:35:00,2023-02-10 14:40:00,"Long",300.339904,300.36155038544,299.329986,299.308730413088,299.329986,1.00991799999997,1861,558932.561344,55893.2561344,-1959.29796854736,3.722,-1963.01996854736,"SL",187960.522318955,185997.502350407,-1.04446100807411
"585",19401,2023-02-13 14:35:00,2023-02-13 14:40:00,"Short",300.410003,300.397042900513,301.350006,301.360324299798,301.350006,0.94000299999999,1978,594210.985934,59421.0985934,-1905.37060778628,3.956,-1909.32660778628,"SL",185997.502350407,184088.175742621,-1.0268918283083
"586",19402,2023-02-14 14:35:00,2023-02-14 14:35:00,"Short",302.23999,302.223083310001,303,303.011748327139,303,0.760010000000023,2422,732025.25578,73202.525578,-1910.14667150724,4.844,-1914.99067150724,"SL",184088.175742621,182173.185071114,-1.04033501814129
"587",19403,2023-02-15 14:35:00,2023-02-15 14:50:00,"Long",305.850006,305.888475778688,304.880004,304.860303917812,304.880004,0.970002000000022,1878,574386.311268,57438.6311268,-1930.90675472491,3.756,-1934.66275472491,"SL",182173.185071114,180238.522316389,-1.06203065650985
"588",19404,2023-02-16 14:35:00,2023-02-16 14:35:00,"Long",304.910003,304.923426674981,304.320007,304.30770891975,304.320007,0.589996000000042,3054,931195.149162,93119.5149162,-1880.40202447288,6.108,-1886.51002447288,"SL",180238.522316389,178352.012291916,-1.04698634436523
"589",19405,2023-02-17 14:35:00,2023-02-17 14:35:00,"Long",301.755004,301.801498795586,300.709991,300.699787431742,300.709991,1.04501299999998,1706,514794.036824,51479.4036824,-1879.51958671777,3.412,-1882.93158671777,"SL",178352.012291916,176469.080705198,-1.05616998433892
"590",19409,2023-02-21 14:35:00,2023-02-21 14:55:00,"Long",297.73999,297.761548857696,297.059997,297.028283618023,297.059997,0.679992999999968,2595,772635.27405,77263.527405,-1902.82329695177,5.19,-1908.01329695177,"SL",176469.080705198,174561.067408247,-1.08128354214406
"591",19410,2023-02-22 14:35:00,2023-02-22 15:00:00,"Long",295.059997,295.069217144319,294.539886,294.530450345403,294.539886,0.520110999999986,3356,990221.349932,99022.1349932,-1808.10137716234,6.712,-1814.81337716234,"SL",174561.067408247,172746.254031084,-1.03971421276629
"592",19411,2023-02-23 14:35:00,2023-02-23 20:55:00,"Short",297.399993,297.37888705619,296.829986,296.83851539164,298.130004,0.73001099999999,2366,703648.383438,70364.8383438,1278.51935832606,4.732,1273.78735832606,"Timed",172746.254031084,174020.04138941,0.737484318113464
"593",19412,2023-02-24 14:35:00,2023-02-24 14:45:00,"Long",292.329986,292.351583541874,291.359985,291.349367471431,291.359985,0.970001000000025,1794,524439.994884,52443.9994884,-1797.97563037558,3.588,-1801.56363037558,"SL",174020.04138941,172218.477759035,-1.03527323213424
"594",19415,2023-02-27 14:35:00,2023-02-27 14:55:00,"Short",294.970001,294.957735262912,295.380004,295.388694715624,295.380004,0.410002999999961,4200,1238874.0042,123887.40042,-1810.02970138964,8.4,-1818.42970138964,"SL",172218.477759035,170400.048057645,-1.05599093838791
"595",19416,2023-02-28 14:35:00,2023-02-28 14:35:00,"Short",293.209991,293.19690228638,293.670013,293.68272984445,293.670013,0.460021999999981,3704,1086049.806664,108604.9806664,-1799.50527509154,7.408,-1806.91327509154,"SL",170400.048057645,168593.134782554,-1.06044397457098
"596",19417,2023-03-01 14:35:00,2023-03-01 14:45:00,"Short",292.570007,292.56024580423,293.430603,293.458066559779,293.430603,0.860596000000044,1959,573144.643713,57314.4643713,-1758.83086011892,3.918,-1762.74886011892,"SL",168593.134782554,166830.385922435,-1.04557859384444
"597",19418,2023-03-02 14:35:00,2023-03-02 20:55:00,"Long",289.209991,289.221990568076,293.720001,293.701002451059,288.369995,0.839995999999985,1986,574371.042126,57437.1042126,8895.31759960356,3.972,8891.34559960356,"Timed",166830.385922435,175721.731522038,5.32980143117674
"598",19419,2023-03-03 14:35:00,2023-03-03 20:55:00,"Long",295.119995,295.140637965898,299.720001,299.709389362192,294.869995,0.25,5954,1757144.45023,175714.445023,27202.3458135381,11.908,27190.4378135381,"Timed",175721.731522038,202912.169335576,18.2670055851784
"599",19422,2023-03-06 14:35:00,2023-03-06 14:35:00,"Long",301.339996,301.352596687954,300.861785,300.85423382047,300.861785,0.478210999999988,4243,1278585.603028,127858.5603028,-2114.55364673626,8.486,-2123.03964673626,"SL",202912.169335576,200789.12968884,-1.04632237126373
"600",19423,2023-03-07 14:35:00,2023-03-07 15:00:00,"Long",300.48999,300.500295870163,299.820007,299.808314397879,299.820007,0.669983000000002,2996,900268.01004,90026.801004,-2073.17649096184,5.992,-2079.16849096184,"SL",200789.12968884,198709.961197878,-1.03581952420234
"601",19424,2023-03-08 14:35:00,2023-03-08 15:30:00,"Short",296.600006,296.591164053608,297.48999,297.510130703059,297.48999,0.88998399999997,2232,662011.213392,66201.1213392,-2051.13356157417,4.464,-2055.59756157417,"SL",198709.961197878,196654.363636304,-1.03481259151943
"602",19425,2023-03-09 14:35:00,2023-03-09 17:45:00,"Long",299.109985,299.118327833087,297.959991,297.920734530552,297.959991,1.14999399999999,1710,511478.07435,51147.807435,-2047.8845473354,3.42,-2051.3045473354,"SL",196654.363636304,194603.059088969,-1.04313005331796
"603",19426,2023-03-10 14:35:00,2023-03-10 16:10:00,"Short",291.48001,291.453981318266,293.059997,293.077766828236,293.059997,1.57998700000002,1231,358811.89231,35881.189231,-1998.87996277313,2.462,-2001.34196277313,"SL",194603.059088969,192601.717126196,-1.02898663721286
"604",19429,2023-03-13 13:35:00,2023-03-13 13:35:00,"Long",286.290008,286.308881366905,286.345001,286.317620705512,286.345001,0.0549930000000245,6727,1925872.883816,192587.2883816,58.7895308052773,13.454,45.3355308052773,"SL",192601.717126196,192647.052657001,0.122549026356093
"605",19430,2023-03-14 13:35:00,2023-03-14 13:35:00,"Short",294.529998,294.518677538312,294.98001,294.993082932863,294.98001,0.450012000000015,4280,1260588.39144,126058.839144,-2030.45508868004,8.56,-2039.01508868004,"SL",192647.052657001,190608.037568321,-1.05865042388069
"606",19431,2023-03-15 13:35:00,2023-03-15 13:40:00,"Long",295.709991,295.731690086165,294.380004,294.361515127799,294.380004,1.32998700000002,1433,423752.417103,42375.2417103,-1963.4607153381,2.866,-1966.3267153381,"SL",190608.037568321,188641.710852983,-1.03172057949869
"607",19432,2023-03-16 13:35:00,2023-03-16 13:40:00,"Short",297.790008,297.778466962283,298.350006,298.361545942427,298.350006,0.559998000000007,3368,1002956.746944,100295.6746944,-1963.81000512564,6.736,-1970.54600512564,"SL",188641.710852983,186671.164847857,-1.04478762449899
"608",19433,2023-03-17 13:35:00,2023-03-17 13:35:00,"Short",306.760009,306.731812085334,307.399993,307.42162103244,307.399993,0.63998399999997,2916,894512.186244,89451.2186244,-2011.48288976069,5.832,-2017.31488976069,"SL",186671.164847857,184653.849958096,-1.08097850431556
"609",19436,2023-03-20 13:35:00,2023-03-20 14:45:00,"Short",303.209991,303.199216584404,304.5,304.510318425754,304.5,1.290009,1431,433893.497121,43389.3497121,-1876.18673497091,2.862,-1879.04873497091,"SL",184653.849958096,182774.801223125,-1.01790130250978
"610",19437,2023-03-21 13:35:00,2023-03-21 13:45:00,"Long",308.720001,308.747533936174,307.920013,307.905274469864,307.920013,0.799988000000042,2284,705116.482284,70511.6482284,-1923.72062105398,4.568,-1928.28862105398,"SL",182774.801223125,180846.512602071,-1.05534016299095
"611",19438,2023-03-22 13:35:00,2023-03-22 13:35:00,"Short",310.019989,310.003505388146,310.390014,310.407298630346,310.390014,0.370024999999998,4887,1515067.686243,151506.7686243,-1973.3375746302,9.774,-1983.1115746302,"SL",180846.512602071,178863.401027441,-1.09666439348627
"612",19439,2023-03-23 13:35:00,2023-03-23 13:40:00,"Short",310.279998,310.25750997227,310.73001,310.755961157103,310.73001,0.450012000000015,3974,1233052.712052,123305.2712052,-1980.84500852731,7.948,-1988.79300852731,"SL",178863.401027441,176874.608018914,-1.11208408849814
"613",19440,2023-03-24 13:35:00,2023-03-24 16:00:00,"Short",308.709991,308.692410502804,309.73001,309.770606248851,309.73001,1.02001899999999,1734,535303.124394,53530.3124394,-1869.59142364592,3.468,-1873.05942364592,"SL",176874.608018914,175001.548595268,-1.05899571091053
"614",19443,2023-03-27 13:35:00,2023-03-27 13:40:00,"Short",311.475006,311.441926401568,311.73999,311.772579962165,311.73999,0.26498399999997,5618,1749866.583708,174986.6583708,-1857.61170343522,11.236,-1868.84770343522,"SL",175001.548595268,173132.700891833,-1.25537225114447
"615",19444,2023-03-28 13:35:00,2023-03-28 19:55:00,"Short",307.2901,307.274566309504,307.109985,307.127354990504,308.200012,0.90991200000002,1902,584465.7702,58446.57702,279.995928737365,3.804,276.191928737365,"Timed",173132.700891833,173408.89282057,0.159588310737371
"616",19445,2023-03-29 13:35:00,2023-03-29 14:25:00,"Long",311.279998,311.301890542969,310.75,310.732618069929,310.75,0.529997999999978,3271,1018196.873458,101819.6873458,-1862.09025931561,6.542,-1868.63225931561,"SL",173408.89282057,171540.260561255,-1.07787665810166
"617",19446,2023-03-30 13:35:00,2023-03-30 13:55:00,"Short",315.149993,315.12637782028,315.510009,315.51985795392,315.510009,0.36001600000003,4764,1501374.566652,150137.4566652,-1874.53935666054,9.528,-1884.06735666054,"SL",171540.260561255,169656.193204594,-1.09850710423947
"618",19447,2023-03-31 13:35:00,2023-03-31 19:55:00,"Long",316.679992,316.708733611053,320.899993,320.8769905096,315.600006,1.07998600000002,1570,497187.58744,49718.758744,6544.16333071921,3.14,6541.02333071921,"Timed",169656.193204594,176197.216535313,3.85769528359367
"619",19450,2023-04-03 13:35:00,2023-04-03 14:45:00,"Long",319.459991,319.474332273733,318.48999,318.466399218923,318.48999,0.970001000000025,1816,580139.343656,58013.9343656,-1830.40642753475,3.632,-1834.03842753475,"SL",176197.216535313,174363.178107778,-1.04116702437405
"620",19451,2023-04-04 13:35:00,2023-04-04 14:00:00,"Short",320.420013,320.384327102933,320.869995,320.881476888326,320.869995,0.449982000000034,3874,1241307.130362,124130.7130362,-1925.95826861091,7.748,-1933.70626861091,"SL",174363.178107778,172429.471839168,-1.10926611596143
"621",19452,2023-04-05 13:35:00,2023-04-05 19:55:00,"Short",317.829986,317.81285441148,315.859985,315.886705425617,318.309997,0.48001099999999,3592,1141645.309712,114164.5309712,6918.72715721742,7.184,6911.54315721742,"Timed",172429.471839168,179341.014996385,4.00855185789982
"622",19453,2023-04-06 13:35:00,2023-04-06 14:00:00,"Short",313.200012,313.174585309493,314.269989,314.309893016508,314.269989,1.06997699999999,1676,524923.220112,52492.3220112,-1902.77571695683,3.352,-1906.12771695683,"SL",179341.014996385,177434.887279428,-1.06292724704814
"623",19457,2023-04-10 13:35:00,2023-04-10 15:05:00,"Short",314.660003,314.638569937755,315.23999,315.262002729432,315.23999,0.57998699999996,3059,962544.949177,96254.4949177,-1907.080909739,6.118,-1913.198909739,"SL",177434.887279428,175521.688369689,-1.07835656950369
"624",19458,2023-04-11 13:35:00,2023-04-11 13:35:00,"Short",317.609985,317.601506533165,317.880004,317.891060052776,317.880004,0.270018999999991,5526,1755112.77711,175511.277711,-1600.07274936845,11.052,-1611.12474936845,"SL",175521.688369689,173910.563620321,-1.079751867871
"625",19459,2023-04-12 13:35:00,2023-04-12 19:55:00,"Short",317.660003,317.631773123535,313.029998,313.038563755725,318.420013,0.760009999999966,2288,726806.086864,72680.6086864,10509.2630335501,4.576,10504.6870335501,"Timed",173910.563620321,184415.250653871,6.04098547099453
"626",19460,2023-04-13 13:35:00,2023-04-13 19:55:00,"Long",315.559997,315.587684682705,319.260009,319.233752094043,314.640014,0.919983000000002,2004,632382.233988,63238.2233988,7306.71909232131,4.008,7302.71109232131,"Timed",184415.250653871,191717.961746192,3.96101603109837
"627",19461,2023-04-14 13:35:00,2023-04-14 13:35:00,"Short",317.929992,317.919301454708,318.059997,318.091079998481,318.059997,0.130004999999983,6030,1917117.85176,191711.785176,-1035.8246189548,12.06,-1047.8846189548,"SL",191717.961746192,190670.077127237,-1.33670661723489
"628",19464,2023-04-17 13:35:00,2023-04-17 13:45:00,"Long",318.540008,318.565475831822,317.75,317.726343077837,317.75,0.790008,2413,768637.039304,76863.7039304,-2024.82733536632,4.826,-2029.65333536632,"SL",190670.077127237,188640.423791871,-1.06471422312839
"629",19465,2023-04-18 13:35:00,2023-04-18 13:45:00,"Short",320.644989,320.624477288693,321.109985,321.11858876001,321.109985,0.464995999999985,4056,1300536.075384,130053.6075384,-2004.11612766319,8.112,-2012.22812766319,"SL",188640.423791871,186628.195664208,-1.06691556769815
"630",19466,2023-04-19 13:35:00,2023-04-19 19:55:00,"Long",317.190002,317.222426478476,318.75,318.715700421128,316.279998,0.910004000000015,2050,650239.5041,65023.95041,3061.21158243607,4.1,3057.11158243607,"Timed",186628.195664208,189685.307246644,1.63875537102223
"631",19467,2023-04-20 13:35:00,2023-04-20 19:15:00,"Long",316.549987,316.564742655211,315.570007,315.55115256367,315.570007,0.979980000000012,1935,612524.224845,61252.4224845,-1961.29682713316,3.87,-1965.16682713316,"SL",189685.307246644,187720.140419511,-1.0363375696868
"632",19468,2023-04-21 13:35:00,2023-04-21 14:25:00,"Short",315.760009,315.745020900354,316.299987,316.316480032761,316.299987,0.539977999999962,3476,1097581.791284,109758.1791284,-1986.39194424762,6.952,-1993.34394424762,"SL",187720.140419511,185726.796475263,-1.06200462316482
"633",19471,2023-04-24 13:35:00,2023-04-24 14:35:00,"Long",316.720001,316.739324516696,315.809997,315.796374575661,315.809997,0.910004000000015,2040,646108.80204,64610.880204,-1923.61787971119,4.08,-1927.69787971119,"SL",185726.796475263,183799.098595552,-1.03840196420552
"634",19472,2023-04-25 13:35:00,2023-04-25 13:35:00,"Long",314.369995,314.378277140103,314.130004,314.118229265708,314.130004,0.239991000000032,5846,1837806.99077,183780.699077,-1520.23987371192,11.692,-1531.93187371192,"SL",183799.098595552,182267.16672184,-1.09190708982733
"635",19473,2023-04-26 13:35:00,2023-04-26 13:50:00,"Short",312.579986,312.535042994821,313.609985,313.632461825483,313.609985,1.02999899999998,1769,552953.995234,55295.3995234,-1941.33391144094,3.538,-1944.87191144094,"SL",182267.16672184,180322.294810399,-1.06739795928146
"636",19474,2023-04-27 13:35:00,2023-04-27 13:35:00,"Short",315.320007,315.297616816113,315.809997,315.832577174396,315.809997,0.489990000000034,3680,1160377.62576,116037.762576,-1968.65411848375,7.36,-1976.01411848375,"SL",180322.294810399,178346.280691915,-1.09585983037121
"637",19475,2023-04-28 13:35:00,2023-04-28 14:05:00,"Short",319.760009,319.748837251491,320.704986,320.713012900636,320.704986,0.944976999999994,1887,603387.136983,60338.7136983,-1819.39944993657,3.774,-1823.17344993657,"SL",178346.280691915,176523.107241979,-1.0224329789455
"638",19478,2023-05-01 13:35:00,2023-05-01 13:35:00,"Long",322.120086,322.141079546122,321.920104,321.91088636176,321.920104,0.199982000000034,5480,1765218.07128,176521.807128,-1261.45865030007,10.96,-1272.41865030007,"SL",176523.107241979,175250.688591679,-1.16107041814407
"639",19479,2023-05-02 13:35:00,2023-05-02 13:35:00,"Long",322.279998,322.30020617991,321.73999,321.720821063297,321.73999,0.540008,3245,1045798.59351,104579.859351,-1880.10470340761,6.49,-1886.59470340761,"SL",175250.688591679,173364.093888271,-1.07662315486532
"640",19480,2023-05-03 13:35:00,2023-05-03 15:00:00,"Long",319.929992,319.93986665121,319.475006,319.432763053716,319.475006,0.454986000000019,3810,1218933.26952,121893.326952,-1932.06470645039,7.62,-1939.68470645039,"SL",173364.093888271,171424.409181821,-1.11894343450901
"641",19481,2023-05-04 13:35:00,2023-05-04 15:05:00,"Short",316.809997,316.790721642379,317.130004,317.142394704262,317.130004,0.320006999999976,5356,1696834.343932,169683.4343932,-1883.56091944621,10.712,-1894.27291944621,"SL",171424.409181821,169530.136262374,-1.10520414204436
"642",19482,2023-05-05 13:35:00,2023-05-05 19:55:00,"Long",318.829986,318.843545409019,322.929992,322.908245929357,318.100006,0.729980000000012,2322,740323.227492,74032.3227492,9438.23460822634,4.644,9433.59060822634,"Timed",169530.136262374,178963.726870601,5.56549565787909
