timestamp,rvi_smoothed
2021-04-23 04:00:00+00:00,65.47425636911339
2021-04-26 04:00:00+00:00,65.61007223452481
2021-04-27 04:00:00+00:00,63.2693079259116
2021-04-28 04:00:00+00:00,63.2570772861008
2021-04-29 04:00:00+00:00,62.97204380283291
2021-04-30 04:00:00+00:00,61.47562962678462
2021-05-03 04:00:00+00:00,60.29296143262384
2021-05-04 04:00:00+00:00,55.33990045475509
2021-05-05 04:00:00+00:00,55.14593670624532
2021-05-06 04:00:00+00:00,56.00269938660653
2021-05-07 04:00:00+00:00,56.57752530255497
2021-05-10 04:00:00+00:00,52.92487171201825
2021-05-11 04:00:00+00:00,51.325965624307
2021-05-12 04:00:00+00:00,42.41604320570149
2021-05-13 04:00:00+00:00,44.34996118502578
2021-05-14 04:00:00+00:00,46.811709583099
2021-05-17 04:00:00+00:00,47.39737165063672
2021-05-18 04:00:00+00:00,46.99809898953021
2021-05-19 04:00:00+00:00,47.245880870541896
2021-05-20 04:00:00+00:00,47.61603473170411
2021-05-21 04:00:00+00:00,48.108669227447194
2021-05-24 04:00:00+00:00,47.87346726184649
2021-05-25 04:00:00+00:00,48.32937767489332
2021-05-26 04:00:00+00:00,48.07420630704629
2021-05-27 04:00:00+00:00,47.97680422924882
2021-05-28 04:00:00+00:00,47.771843275469465
2021-06-01 04:00:00+00:00,47.95349900958883
2021-06-02 04:00:00+00:00,47.98420559281311
2021-06-03 04:00:00+00:00,48.20207094417804
2021-06-04 04:00:00+00:00,48.62978959798576
2021-06-07 04:00:00+00:00,48.48694977875822
2021-06-08 04:00:00+00:00,48.274165229316004
2021-06-09 04:00:00+00:00,49.506720235955754
2021-06-10 04:00:00+00:00,50.328466747628525
2021-06-11 04:00:00+00:00,70.48611084015707
2021-06-14 04:00:00+00:00,68.64150658891936
2021-06-15 04:00:00+00:00,63.09448478905421
2021-06-16 04:00:00+00:00,60.75765404479869
2021-06-17 04:00:00+00:00,68.96475718309955
2021-06-18 04:00:00+00:00,47.42634862885554
2021-06-21 04:00:00+00:00,50.95436006816949
2021-06-22 04:00:00+00:00,51.03004984775286
2021-06-23 04:00:00+00:00,48.74459998972085
2021-06-24 04:00:00+00:00,49.09038146074303
2021-06-25 04:00:00+00:00,49.13909374527605
2021-06-28 04:00:00+00:00,48.933781868469524
2021-06-29 04:00:00+00:00,49.10565474382783
2021-06-30 04:00:00+00:00,48.8451225804026
2021-07-01 04:00:00+00:00,49.26286905147449
2021-07-02 04:00:00+00:00,50.17312511747522
2021-07-06 04:00:00+00:00,49.0793659066562
2021-07-07 04:00:00+00:00,48.730659220656726
2021-07-08 04:00:00+00:00,46.94978959417004
2021-07-09 04:00:00+00:00,49.199031111618915
2021-07-12 04:00:00+00:00,49.13353911748894
2021-07-13 04:00:00+00:00,49.45840046201424
2021-07-14 04:00:00+00:00,49.52850477856656
2021-07-15 04:00:00+00:00,49.43025618460646
2021-07-16 04:00:00+00:00,48.560788713780155
2021-07-19 04:00:00+00:00,44.025769602530154
2021-07-20 04:00:00+00:00,53.87775300443089
2021-07-21 04:00:00+00:00,51.00854400262517
2021-07-22 04:00:00+00:00,50.94027345326775
2021-07-23 04:00:00+00:00,52.070489625205
2021-07-26 04:00:00+00:00,51.97108548613874
2021-07-27 04:00:00+00:00,52.28485619526862
2021-07-28 04:00:00+00:00,52.67814986924038
2021-07-29 04:00:00+00:00,52.40642547197427
2021-07-30 04:00:00+00:00,52.48708691601985
2021-08-02 04:00:00+00:00,52.95907031033955
2021-08-03 04:00:00+00:00,53.150001652117126
2021-08-04 04:00:00+00:00,52.91496705983488
2021-08-05 04:00:00+00:00,53.2194375784479
2021-08-06 04:00:00+00:00,54.118007390425454
2021-08-09 04:00:00+00:00,52.7314864917329
2021-08-10 04:00:00+00:00,52.81617536708079
2021-08-11 04:00:00+00:00,52.35874538836393
2021-08-12 04:00:00+00:00,52.27022392648415
2021-08-13 04:00:00+00:00,51.8661527958037
2021-08-16 04:00:00+00:00,53.14678702035011
2021-08-17 04:00:00+00:00,64.64835411748291
2021-08-18 04:00:00+00:00,50.630370392019366
2021-08-19 04:00:00+00:00,48.50606303604252
2021-08-20 04:00:00+00:00,50.697506512786674
2021-08-23 04:00:00+00:00,49.425758180751714
2021-08-24 04:00:00+00:00,49.47717070580437
2021-08-25 04:00:00+00:00,49.48724819568732
2021-08-26 04:00:00+00:00,48.25112116189798
2021-08-27 04:00:00+00:00,50.86481024531216
2021-08-30 04:00:00+00:00,51.04011592870806
2021-08-31 04:00:00+00:00,51.06453854755382
2021-09-01 04:00:00+00:00,49.5572483760824
2021-09-02 04:00:00+00:00,49.81147532911485
2021-09-03 04:00:00+00:00,49.35132749206114
2021-09-07 04:00:00+00:00,49.48823709766473
2021-09-08 04:00:00+00:00,49.513034605463375
2021-09-09 04:00:00+00:00,49.43874403453172
2021-09-10 04:00:00+00:00,47.60507293997481
2021-09-13 04:00:00+00:00,47.56910196450137
2021-09-14 04:00:00+00:00,47.53075326230365
2021-09-15 04:00:00+00:00,49.89572827371193
2021-09-16 04:00:00+00:00,51.05414183696624
2021-09-17 04:00:00+00:00,48.74396508003205
2021-09-20 04:00:00+00:00,41.78219653949756
2021-09-21 04:00:00+00:00,40.23352236672613
2021-09-22 04:00:00+00:00,40.88447204289436
2021-09-23 04:00:00+00:00,45.57832376758245
2021-09-24 04:00:00+00:00,45.60061928390035
2021-09-27 04:00:00+00:00,45.87786707952838
2021-09-28 04:00:00+00:00,38.01549389721547
2021-09-29 04:00:00+00:00,37.72793857390272
2021-09-30 04:00:00+00:00,36.80492973689926
2021-10-01 04:00:00+00:00,40.236357889507154
2021-10-04 04:00:00+00:00,39.72163936016002
2021-10-05 04:00:00+00:00,41.35896192207702
2021-10-06 04:00:00+00:00,40.83222873092259
2021-10-07 04:00:00+00:00,41.26002968697385
2021-10-08 04:00:00+00:00,41.14785362189676
2021-10-11 04:00:00+00:00,41.22260524144038
2021-10-12 04:00:00+00:00,41.76159940334394
2021-10-13 04:00:00+00:00,41.16243838384691
2021-10-14 04:00:00+00:00,44.8929937010048
2021-10-15 04:00:00+00:00,44.67888425177028
2021-10-18 04:00:00+00:00,45.330024406130164
2021-10-19 04:00:00+00:00,48.16526033054802
2021-10-20 04:00:00+00:00,47.54411163816459
2021-10-21 04:00:00+00:00,47.04177520086824
2021-10-22 04:00:00+00:00,45.98120280790649
2021-10-25 04:00:00+00:00,45.882473897032625
2021-10-26 04:00:00+00:00,45.5293454544085
2021-10-27 04:00:00+00:00,54.33793955206176
2021-10-28 04:00:00+00:00,54.99355418341057
2021-10-29 04:00:00+00:00,59.65781744029098
2021-11-01 04:00:00+00:00,58.394698663420485
2021-11-02 04:00:00+00:00,70.09169782874743
2021-11-03 04:00:00+00:00,69.24287178720913
2021-11-04 04:00:00+00:00,69.25767132959419
2021-11-05 04:00:00+00:00,68.66513787011408
2021-11-08 05:00:00+00:00,68.5284429857751
2021-11-09 05:00:00+00:00,75.575596608279
2021-11-10 05:00:00+00:00,65.24552804339562
2021-11-11 05:00:00+00:00,65.6958128063152
2021-11-12 05:00:00+00:00,58.95602694656898
2021-11-15 05:00:00+00:00,58.329317413999306
2021-11-16 05:00:00+00:00,58.3929945605109
2021-11-17 05:00:00+00:00,57.18029488503865
2021-11-18 05:00:00+00:00,57.12283068558429
2021-11-19 05:00:00+00:00,57.69984859855683
2021-11-22 05:00:00+00:00,57.24388020073738
2021-11-23 05:00:00+00:00,56.74667527393718
2021-11-24 05:00:00+00:00,56.55706479855082
2021-11-26 05:00:00+00:00,34.83921343996066
2021-11-29 05:00:00+00:00,37.848912273444746
2021-11-30 05:00:00+00:00,33.22942137007203
2021-12-01 05:00:00+00:00,32.8611067156688
2021-12-02 05:00:00+00:00,39.05089226436947
2021-12-03 05:00:00+00:00,38.79171675543005
2021-12-06 05:00:00+00:00,41.06776188817953
2021-12-07 05:00:00+00:00,47.52825040613277
2021-12-08 05:00:00+00:00,47.39704813119879
2021-12-09 05:00:00+00:00,47.27862400007463
2021-12-10 05:00:00+00:00,47.54869801338569
2021-12-13 05:00:00+00:00,47.42669731331276
2021-12-14 05:00:00+00:00,47.65873224089177
2021-12-15 05:00:00+00:00,49.44523181233636
2021-12-16 05:00:00+00:00,49.772898405468865
2021-12-17 05:00:00+00:00,48.72488808893133
2021-12-20 05:00:00+00:00,49.07858157946597
2021-12-21 05:00:00+00:00,50.675273086203845
2021-12-22 05:00:00+00:00,50.265224624675355
2021-12-23 05:00:00+00:00,50.02512230321126
2021-12-27 05:00:00+00:00,50.708904487383265
2021-12-28 05:00:00+00:00,54.98986300033192
2021-12-29 05:00:00+00:00,54.844428644643806
2021-12-30 05:00:00+00:00,59.77670456883318
2021-12-31 05:00:00+00:00,61.20103620200111
2022-01-03 05:00:00+00:00,60.185138739217145
2022-01-04 05:00:00+00:00,60.800723931699714
2022-01-05 05:00:00+00:00,54.57129519581983
2022-01-06 05:00:00+00:00,51.05808964539349
2022-01-07 05:00:00+00:00,51.62920926649332
2022-01-10 05:00:00+00:00,51.62852136194667
2022-01-11 05:00:00+00:00,51.55800923632639
2022-01-12 05:00:00+00:00,51.591759156774295
2022-01-13 05:00:00+00:00,49.768115656346545
2022-01-14 05:00:00+00:00,47.07255006277836
2022-01-18 05:00:00+00:00,44.48410954960171
2022-01-19 05:00:00+00:00,45.4279617421014
2022-01-20 05:00:00+00:00,45.379907395444974
2022-01-21 05:00:00+00:00,37.31200178651595
2022-01-24 05:00:00+00:00,35.28647228000143
2022-01-25 05:00:00+00:00,34.558114687042945
2022-01-26 05:00:00+00:00,25.61765306423571
2022-01-27 05:00:00+00:00,25.838153216095122
2022-01-28 05:00:00+00:00,43.60083790828038
2022-01-31 05:00:00+00:00,47.07630433275034
2022-02-01 05:00:00+00:00,46.8290265322186
2022-02-02 05:00:00+00:00,47.30877328482545
2022-02-03 05:00:00+00:00,44.48310665651359
2022-02-04 05:00:00+00:00,45.82579871392054
2022-02-07 05:00:00+00:00,46.00405648733559
2022-02-08 05:00:00+00:00,45.703175133416
2022-02-09 05:00:00+00:00,46.71018293532945
2022-02-10 05:00:00+00:00,45.63951107911904
2022-02-11 05:00:00+00:00,44.876822839336754
2022-02-14 05:00:00+00:00,45.180153799330746
2022-02-15 05:00:00+00:00,46.47272836053753
2022-02-16 05:00:00+00:00,47.22351168823072
2022-02-17 05:00:00+00:00,45.43814163235244
2022-02-18 05:00:00+00:00,45.61221773118286
2022-02-22 05:00:00+00:00,47.018730761360764
2022-02-23 05:00:00+00:00,46.70045697039023
2022-02-24 05:00:00+00:00,47.01043888590839
2022-02-25 05:00:00+00:00,48.95652829195794
2022-02-28 05:00:00+00:00,48.86231392472526
2022-03-01 05:00:00+00:00,45.593428306322615
2022-03-02 05:00:00+00:00,45.560886143010336
2022-03-03 05:00:00+00:00,46.21856475800694
2022-03-04 05:00:00+00:00,46.645011288303714
2022-03-07 05:00:00+00:00,45.243320320145195
2022-03-08 05:00:00+00:00,45.952026694648005
2022-03-09 05:00:00+00:00,49.28757269198223
2022-03-10 05:00:00+00:00,49.86750295202667
2022-03-11 05:00:00+00:00,49.668444764646495
2022-03-14 04:00:00+00:00,50.57379526342645
2022-03-15 04:00:00+00:00,53.27001208772463
2022-03-16 04:00:00+00:00,54.3305426268095
2022-03-17 04:00:00+00:00,53.946787232990246
2022-03-18 04:00:00+00:00,53.75434162234424
2022-03-21 04:00:00+00:00,55.70704195528068
2022-03-22 04:00:00+00:00,55.16968209320942
2022-03-23 04:00:00+00:00,54.83838317691647
2022-03-24 04:00:00+00:00,55.989286104347634
2022-03-25 04:00:00+00:00,55.82284391166811
2022-03-28 04:00:00+00:00,54.134516810880974
2022-03-29 04:00:00+00:00,53.76757105168548
2022-03-30 04:00:00+00:00,55.030779855034815
2022-03-31 04:00:00+00:00,53.1829383114749
2022-04-01 04:00:00+00:00,52.62940700690453
2022-04-04 04:00:00+00:00,52.0859909862113
2022-04-05 04:00:00+00:00,59.7698082609871
2022-04-06 04:00:00+00:00,59.207566463792915
2022-04-07 04:00:00+00:00,55.637407327231195
2022-04-08 04:00:00+00:00,55.614942050969596
2022-04-11 04:00:00+00:00,53.658266229352975
2022-04-12 04:00:00+00:00,53.79950419267215
2022-04-13 04:00:00+00:00,51.207993205280964
2022-04-14 04:00:00+00:00,46.22776860037525
2022-04-18 04:00:00+00:00,45.23541206063892
2022-04-19 04:00:00+00:00,47.78749035516483
2022-04-20 04:00:00+00:00,47.84507511212948
2022-04-21 04:00:00+00:00,45.946966580528496
2022-04-22 04:00:00+00:00,41.186789736983314
2022-04-25 04:00:00+00:00,38.51042444169332
2022-04-26 04:00:00+00:00,35.43862020393483
2022-04-27 04:00:00+00:00,35.1018737938349
2022-04-28 04:00:00+00:00,41.09393881308955
2022-04-29 04:00:00+00:00,36.64904105319909
2022-05-02 04:00:00+00:00,36.46102706045213
2022-05-03 04:00:00+00:00,36.446978293814034
2022-05-04 04:00:00+00:00,42.785003192687384
2022-05-05 04:00:00+00:00,39.91884650803508
2022-05-06 04:00:00+00:00,39.88582988165115
2022-05-09 04:00:00+00:00,38.90310393976176
2022-05-10 04:00:00+00:00,38.61107362688473
2022-05-11 04:00:00+00:00,38.72959211787119
2022-05-12 04:00:00+00:00,38.589201228049106
2022-05-13 04:00:00+00:00,40.363669546638484
2022-05-16 04:00:00+00:00,40.27726585263429
2022-05-17 04:00:00+00:00,41.27884008131956
2022-05-18 04:00:00+00:00,38.81732741389766
2022-05-19 04:00:00+00:00,39.036129357008626
2022-05-20 04:00:00+00:00,38.711577610613354
2022-05-23 04:00:00+00:00,39.856971204371
2022-05-24 04:00:00+00:00,40.35357999987685
2022-05-25 04:00:00+00:00,41.03611831854323
2022-05-26 04:00:00+00:00,41.78760531014733
2022-05-27 04:00:00+00:00,41.5031168015018
2022-05-31 04:00:00+00:00,44.51214106479699
2022-06-01 04:00:00+00:00,45.027677381247244
2022-06-02 04:00:00+00:00,45.69778231941013
2022-06-03 04:00:00+00:00,42.55010503606878
2022-06-06 04:00:00+00:00,45.894452416945924
2022-06-07 04:00:00+00:00,45.40341959783976
